frame.number,frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,ip.ttl,tcp.flags
"2603","1411631789.025848000","76","37.187.81.8","144.0.0.63","22","15299","64","18"
"2604","1411631789.110796000","76","144.0.0.63","37.187.81.8","15236","22","48","2"
"2605","1411631789.110821000","76","37.187.81.8","144.0.0.63","22","15236","64","18"
"2606","1411631789.224883000","76","37.187.81.8","144.0.0.63","22","15236","64","18"
"2607","1411631789.340760000","76","144.0.0.63","37.187.81.8","15299","22","48","2"
"2608","1411631789.340794000","76","37.187.81.8","144.0.0.63","22","15299","64","18"
"2609","1411631789.611270000","76","144.0.0.63","37.187.81.8","15357","22","48","2"
"2610","1411631789.611304000","76","37.187.81.8","144.0.0.63","22","15357","64","18"
"2611","1411631789.625852000","76","37.187.81.8","144.0.0.63","22","15425","64","18"
"2612","1411631789.863897000","76","144.0.0.63","37.187.81.8","15425","22","48","2"
"2613","1411631789.863948000","76","37.187.81.8","144.0.0.63","22","15425","64","18"
"2614","1411631790.024862000","76","37.187.81.8","144.0.0.63","22","15532","64","18"
"2615","1411631790.225852000","76","37.187.81.8","144.0.0.63","22","15483","64","18"
"2616","1411631790.385141000","76","144.0.0.63","37.187.81.8","15532","22","48","2"
"2617","1411631790.385168000","76","37.187.81.8","144.0.0.63","22","15532","64","18"
"2618","1411631790.424854000","76","37.187.81.8","144.0.0.63","22","15357","64","18"
"2619","1411631790.458295000","87","37.187.81.8","185.31.48.30","443","20612","64","24"
"2620","1411631790.458391000","56","37.187.81.8","185.31.48.30","443","20612","64","17"
"2621","1411631790.493242000","56","185.31.48.30","37.187.81.8","20612","443","119","16"
"2622","1411631790.494115000","56","185.31.48.30","37.187.81.8","20612","443","119","17"
"2623","1411631790.494137000","56","37.187.81.8","185.31.48.30","443","20612","64","16"
"2624","1411631793.426877000","76","37.187.81.8","144.0.0.63","22","14340","64","18"
"2625","1411631793.626859000","76","37.187.81.8","144.0.0.63","22","14407","64","18"
"2626","1411631794.088393000","76","144.0.0.63","37.187.81.8","14340","22","48","2"
"2627","1411631794.088454000","76","37.187.81.8","144.0.0.63","22","14340","64","18"
"2628","1411631794.367503000","76","144.0.0.63","37.187.81.8","14407","22","48","2"
"2629","1411631794.367558000","76","37.187.81.8","144.0.0.63","22","14407","64","18"
"2630","1411631795.345800000","68","185.31.48.30","37.187.81.8","34256","443","119","2"
"2631","1411631795.345840000","68","37.187.81.8","185.31.48.30","443","34256","64","18"
"2632","1411631795.380857000","56","185.31.48.30","37.187.81.8","34256","443","119","16"
"2633","1411631795.381406000","573","185.31.48.30","37.187.81.8","34256","443","119","24"
"2634","1411631795.381442000","56","37.187.81.8","185.31.48.30","443","34256","64","16"
"2635","1411631795.381888000","200","37.187.81.8","185.31.48.30","443","34256","64","24"
"2636","1411631795.417361000","107","185.31.48.30","37.187.81.8","34256","443","119","24"
"2637","1411631795.417901000","717","185.31.48.30","37.187.81.8","34256","443","119","24"
"2638","1411631795.417922000","56","37.187.81.8","185.31.48.30","443","34256","64","16"
"2639","1411631795.466844000","540","37.187.81.8","185.31.48.30","443","34256","64","24"
"2640","1411631795.706592000","56","185.31.48.30","37.187.81.8","34256","443","119","16"
"2641","1411631796.628855000","76","37.187.81.8","144.0.0.63","22","15085","64","18"
"2642","1411631796.827856000","76","37.187.81.8","144.0.0.63","22","15170","64","18"
"2643","1411631797.027861000","76","37.187.81.8","144.0.0.63","22","15299","64","18"
"2644","1411631797.114553000","76","144.0.0.63","37.187.81.8","15085","22","48","2"
"2645","1411631797.114577000","76","37.187.81.8","144.0.0.63","22","15085","64","18"
"2646","1411631797.228865000","76","37.187.81.8","144.0.0.63","22","15236","64","18"
"2647","1411631797.364970000","76","144.0.0.63","37.187.81.8","15170","22","48","2"
"2648","1411631797.364992000","76","37.187.81.8","144.0.0.63","22","15170","64","18"
"2649","1411631797.627581000","76","144.0.0.63","37.187.81.8","15236","22","48","2"
"2650","1411631797.627619000","76","37.187.81.8","144.0.0.63","22","15236","64","18"
"2651","1411631797.628892000","76","37.187.81.8","144.0.0.63","22","15425","64","18"
"2652","1411631797.887299000","76","144.0.0.63","37.187.81.8","15299","22","48","2"
"2653","1411631797.887326000","76","37.187.81.8","144.0.0.63","22","15299","64","18"
"2654","1411631798.028913000","76","37.187.81.8","144.0.0.63","22","15532","64","18"
"2655","1411631798.228892000","76","37.187.81.8","144.0.0.63","22","15483","64","18"
"2656","1411631798.249592000","76","144.0.0.63","37.187.81.8","15357","22","48","2"
"2657","1411631798.249631000","76","37.187.81.8","144.0.0.63","22","15357","64","18"
"2658","1411631798.428856000","76","37.187.81.8","144.0.0.63","22","15357","64","18"
"2659","1411631798.494198000","76","144.0.0.63","37.187.81.8","15425","22","48","2"
"2660","1411631798.494239000","76","37.187.81.8","144.0.0.63","22","15425","64","18"
"2661","1411631798.755879000","76","144.0.0.63","37.187.81.8","15483","22","48","2"
"2662","1411631798.755919000","76","37.187.81.8","144.0.0.63","22","15483","64","18"
"2663","1411631798.997313000","76","144.0.0.63","37.187.81.8","15532","22","48","2"
"2664","1411631798.997350000","76","37.187.81.8","144.0.0.63","22","15532","64","18"
"2665","1411631800.471284000","87","37.187.81.8","185.31.48.30","443","34256","64","24"
"2666","1411631800.471382000","56","37.187.81.8","185.31.48.30","443","34256","64","17"
"2667","1411631800.506566000","56","185.31.48.30","37.187.81.8","34256","443","119","16"
"2668","1411631800.506795000","56","185.31.48.30","37.187.81.8","34256","443","119","17"
"2669","1411631800.506821000","56","37.187.81.8","185.31.48.30","443","34256","64","16"
"2670","1411631802.734894000","76","86.12.80.86","37.187.81.8","55712","22898","54","2"
"2671","1411631802.734920000","56","37.187.81.8","86.12.80.86","22898","55712","64","20"
"2672","1411631805.347485000","68","185.31.48.30","37.187.81.8","36036","443","119","2"
"2673","1411631805.347532000","68","37.187.81.8","185.31.48.30","443","36036","64","18"
"2674","1411631805.382497000","56","185.31.48.30","37.187.81.8","36036","443","119","16"
"2675","1411631805.383032000","573","185.31.48.30","37.187.81.8","36036","443","119","24"
"2676","1411631805.383105000","56","37.187.81.8","185.31.48.30","443","36036","64","16"
"2677","1411631805.383870000","200","37.187.81.8","185.31.48.30","443","36036","64","24"
"2678","1411631805.419359000","107","185.31.48.30","37.187.81.8","36036","443","119","24"
"2679","1411631805.419933000","717","185.31.48.30","37.187.81.8","36036","443","119","24"
"2680","1411631805.419971000","56","37.187.81.8","185.31.48.30","443","36036","64","16"
"2681","1411631805.456591000","540","37.187.81.8","185.31.48.30","443","36036","64","24"
"2682","1411631805.698348000","56","185.31.48.30","37.187.81.8","36036","443","119","16"
"2683","1411631809.432876000","76","37.187.81.8","144.0.0.63","22","14340","64","18"
"2684","1411631809.633867000","76","37.187.81.8","144.0.0.63","22","14407","64","18"
"2685","1411631810.460930000","87","37.187.81.8","185.31.48.30","443","36036","64","24"
"2686","1411631810.461042000","56","37.187.81.8","185.31.48.30","443","36036","64","17"
"2687","1411631810.494158000","87","185.31.48.30","37.187.81.8","36036","443","119","24"
"2688","1411631810.494164000","56","185.31.48.30","37.187.81.8","36036","443","119","17"
"2689","1411631810.494186000","56","37.187.81.8","185.31.48.30","443","36036","64","16"
"2690","1411631810.495979000","56","185.31.48.30","37.187.81.8","36036","443","119","20"
"2691","1411631812.525742000","76","144.0.0.63","37.187.81.8","14340","22","48","2"
"2692","1411631812.525788000","76","37.187.81.8","144.0.0.63","22","14340","64","18"
"2693","1411631812.632888000","76","37.187.81.8","144.0.0.63","22","15085","64","18"
"2694","1411631812.832893000","76","37.187.81.8","144.0.0.63","22","15170","64","18"
"2695","1411631812.843605000","76","144.0.0.63","37.187.81.8","14407","22","48","2"
"2696","1411631812.843643000","76","37.187.81.8","144.0.0.63","22","14407","64","18"
"2697","1411631813.032861000","76","37.187.81.8","144.0.0.63","22","15299","64","18"
"2698","1411631813.433893000","76","37.187.81.8","144.0.0.63","22","15236","64","18"
"2699","1411631813.633880000","76","37.187.81.8","144.0.0.63","22","15425","64","18"
"2700","1411631814.233877000","76","37.187.81.8","144.0.0.63","22","15532","64","18"
"2701","1411631814.233894000","76","37.187.81.8","144.0.0.63","22","15483","64","18"
"2702","1411631814.433865000","76","37.187.81.8","144.0.0.63","22","15357","64","18"
"2703","1411631815.346805000","68","185.31.48.30","37.187.81.8","11431","443","119","2"
"2704","1411631815.346840000","68","37.187.81.8","185.31.48.30","443","11431","64","18"
"2705","1411631815.381944000","56","185.31.48.30","37.187.81.8","11431","443","119","16"
"2706","1411631815.382503000","573","185.31.48.30","37.187.81.8","11431","443","119","24"
"2707","1411631815.382555000","56","37.187.81.8","185.31.48.30","443","11431","64","16"
"2708","1411631815.383425000","200","37.187.81.8","185.31.48.30","443","11431","64","24"
"2709","1411631815.419019000","107","185.31.48.30","37.187.81.8","11431","443","119","24"
"2710","1411631815.419484000","717","185.31.48.30","37.187.81.8","11431","443","119","24"
"2711","1411631815.419497000","56","37.187.81.8","185.31.48.30","443","11431","64","16"
"2712","1411631815.462149000","540","37.187.81.8","185.31.48.30","443","11431","64","24"
"2713","1411631815.695913000","56","185.31.48.30","37.187.81.8","11431","443","119","16"
"2714","1411631816.366923000","76","144.0.0.63","37.187.81.8","15085","22","48","2"
"2715","1411631816.366973000","76","37.187.81.8","144.0.0.63","22","15085","64","18"
"2716","1411631816.631192000","76","144.0.0.63","37.187.81.8","15170","22","48","2"
"2717","1411631816.631223000","76","37.187.81.8","144.0.0.63","22","15170","64","18"
"2718","1411631816.890759000","76","144.0.0.63","37.187.81.8","15236","22","48","2"
"2719","1411631816.890786000","76","37.187.81.8","144.0.0.63","22","15236","64","18"
"2720","1411631817.444490000","76","144.0.0.63","37.187.81.8","15357","22","48","2"
"2721","1411631817.444546000","76","37.187.81.8","144.0.0.63","22","15357","64","18"
"2722","1411631817.720547000","76","144.0.0.63","37.187.81.8","15425","22","48","2"
"2723","1411631817.720583000","76","37.187.81.8","144.0.0.63","22","15425","64","18"
"2724","1411631818.050738000","76","144.0.0.63","37.187.81.8","15483","22","48","2"
"2725","1411631818.050829000","76","37.187.81.8","144.0.0.63","22","15483","64","18"
"2726","1411631818.394516000","76","144.0.0.63","37.187.81.8","15532","22","48","2"
"2727","1411631818.394557000","76","37.187.81.8","144.0.0.63","22","15532","64","18"
"2728","1411631820.467190000","87","37.187.81.8","185.31.48.30","443","11431","64","24"
"2729","1411631820.467273000","56","37.187.81.8","185.31.48.30","443","11431","64","17"
"2730","1411631820.502060000","56","185.31.48.30","37.187.81.8","11431","443","119","16"
"2731","1411631820.502134000","56","185.31.48.30","37.187.81.8","11431","443","119","17"
"2732","1411631820.502144000","56","37.187.81.8","185.31.48.30","443","11431","64","16"
"2733","1411631825.348778000","68","185.31.48.30","37.187.81.8","36860","443","119","2"
"2734","1411631825.348817000","68","37.187.81.8","185.31.48.30","443","36860","64","18"
"2735","1411631825.383866000","56","185.31.48.30","37.187.81.8","36860","443","119","16"
"2736","1411631825.384437000","573","185.31.48.30","37.187.81.8","36860","443","119","24"
"2737","1411631825.384469000","56","37.187.81.8","185.31.48.30","443","36860","64","16"
"2738","1411631825.384895000","200","37.187.81.8","185.31.48.30","443","36860","64","24"
"2739","1411631825.420204000","107","185.31.48.30","37.187.81.8","36860","443","119","24"
"2740","1411631825.420750000","717","185.31.48.30","37.187.81.8","36860","443","119","24"
"2741","1411631825.420766000","56","37.187.81.8","185.31.48.30","443","36860","64","16"
"2742","1411631825.457366000","540","37.187.81.8","185.31.48.30","443","36860","64","24"
"2743","1411631825.689913000","56","185.31.48.30","37.187.81.8","36860","443","119","16"
"2744","1411631830.462419000","87","37.187.81.8","185.31.48.30","443","36860","64","24"
"2745","1411631830.462555000","56","37.187.81.8","185.31.48.30","443","36860","64","17"
"2746","1411631830.495706000","87","185.31.48.30","37.187.81.8","36860","443","119","24"
"2747","1411631830.495717000","56","185.31.48.30","37.187.81.8","36860","443","119","17"
"2748","1411631830.495752000","56","37.187.81.8","185.31.48.30","443","36860","64","16"
"2749","1411631830.497656000","56","185.31.48.30","37.187.81.8","36860","443","119","20"
"2750","1411631835.347617000","68","185.31.48.30","37.187.81.8","50000","443","119","2"
"2751","1411631835.347652000","68","37.187.81.8","185.31.48.30","443","50000","64","18"
"2752","1411631835.382686000","56","185.31.48.30","37.187.81.8","50000","443","119","16"
"2753","1411631835.383314000","573","185.31.48.30","37.187.81.8","50000","443","119","24"
"2754","1411631835.383344000","56","37.187.81.8","185.31.48.30","443","50000","64","16"
"2755","1411631835.383766000","200","37.187.81.8","185.31.48.30","443","50000","64","24"
"2756","1411631835.419226000","107","185.31.48.30","37.187.81.8","50000","443","119","24"
"2757","1411631835.419793000","717","185.31.48.30","37.187.81.8","50000","443","119","24"
"2758","1411631835.419808000","56","37.187.81.8","185.31.48.30","443","50000","64","16"
"2759","1411631835.470485000","540","37.187.81.8","185.31.48.30","443","50000","64","24"
"2760","1411631835.706476000","56","185.31.48.30","37.187.81.8","50000","443","119","16"
"2761","1411631839.620585000","76","144.0.0.63","37.187.81.8","38115","22","48","2"
"2762","1411631839.620635000","76","37.187.81.8","144.0.0.63","22","38115","64","18"
"2763","1411631839.874711000","76","144.0.0.63","37.187.81.8","38181","22","48","2"
"2764","1411631839.874751000","76","37.187.81.8","144.0.0.63","22","38181","64","18"
"2765","1411631840.475058000","87","37.187.81.8","185.31.48.30","443","50000","64","24"
"2766","1411631840.475148000","56","37.187.81.8","185.31.48.30","443","50000","64","17"
"2767","1411631840.510231000","56","185.31.48.30","37.187.81.8","50000","443","119","16"
"2768","1411631840.510333000","56","185.31.48.30","37.187.81.8","50000","443","119","17"
"2769","1411631840.510353000","56","37.187.81.8","185.31.48.30","443","50000","64","16"
"2770","1411631840.671683000","76","144.0.0.63","37.187.81.8","38115","22","48","2"
"2771","1411631840.671724000","76","37.187.81.8","144.0.0.63","22","38115","64","18"
"2772","1411631840.899390000","76","144.0.0.63","37.187.81.8","38181","22","48","2"
"2773","1411631840.899422000","76","37.187.81.8","144.0.0.63","22","38181","64","18"
"2774","1411631841.039857000","76","37.187.81.8","144.0.0.63","22","38115","64","18"
"2775","1411631841.239866000","76","37.187.81.8","144.0.0.63","22","38181","64","18"
"2776","1411631842.673185000","76","144.0.0.63","37.187.81.8","38796","22","48","2"
"2777","1411631842.673244000","76","37.187.81.8","144.0.0.63","22","38796","64","18"
"2778","1411631842.785921000","76","144.0.0.63","37.187.81.8","38115","22","48","2"
"2779","1411631842.785950000","76","37.187.81.8","144.0.0.63","22","38115","64","18"
"2780","1411631842.946432000","76","144.0.0.63","37.187.81.8","38852","22","48","2"
"2781","1411631842.946478000","76","37.187.81.8","144.0.0.63","22","38852","64","18"
"2782","1411631843.020595000","76","144.0.0.63","37.187.81.8","38181","22","48","2"
"2783","1411631843.020673000","76","37.187.81.8","144.0.0.63","22","38181","64","18"
"2784","1411631843.040381000","76","37.187.81.8","144.0.0.63","22","38115","64","18"
